trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,131,131_d_4.wav,41.0
2,2,TrialType.Czech,4,BlockType.Alternating,1,118,118_st_4.wav,42.0
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,87,87_d_4.wav,43.0
4,4,TrialType.Czech,4,BlockType.Alternating,1,100,100_st_4.wav,44.0
5,5,TrialType.Czech,1,BlockType.Homogenous,1,124,124_st_4.wav,11.0
6,6,TrialType.Czech,1,BlockType.Homogenous,1,108,108_st_4.wav,12.0
7,7,TrialType.Czech,1,BlockType.Homogenous,1,3,03_st_4.wav,13.0
8,8,TrialType.Czech,1,BlockType.Homogenous,1,21,21_st_4.wav,14.0
9,9,TrialType.Czech,2,BlockType.Alternating,1,20,20_st_4.wav,21.0
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,58,58_d_4.wav,22.0
11,11,TrialType.Czech,2,BlockType.Alternating,1,133,133_st_4.wav,23.0
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,99,99_d_4.wav,24.0
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,109,109_d_4.wav,31.0
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,78,78_d_4.wav,32.0
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,1,01_d_4.wav,33.0
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,117,117_d_4.wav,34.0
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,41,41_d_4.wav,41.0
18,18,TrialType.Czech,4,BlockType.Alternating,2,37,37_st_4.wav,42.0
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,93,93_d_4.wav,43.0
20,20,TrialType.Czech,4,BlockType.Alternating,2,46,46_st_4.wav,44.0
21,21,TrialType.Czech,1,BlockType.Homogenous,2,29,29_st_4.wav,11.0
22,22,TrialType.Czech,1,BlockType.Homogenous,2,40,40_st_4.wav,12.0
23,23,TrialType.Czech,1,BlockType.Homogenous,2,88,88_st_4.wav,13.0
24,24,TrialType.Czech,1,BlockType.Homogenous,2,17,17_st_4.wav,14.0
25,25,TrialType.Czech,2,BlockType.Alternating,2,120,120_st_4.wav,21.0
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,10,10_d_4.wav,22.0
27,27,TrialType.Czech,2,BlockType.Alternating,2,28,28_st_4.wav,23.0
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,66,66_d_4.wav,24.0
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,97,97_d_4.wav,31.0
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,39,39_d_4.wav,32.0
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,75,75_d_4.wav,33.0
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,72,72_d_4.wav,34.0
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,24,24_d_4.wav,41.0
34,34,TrialType.Czech,4,BlockType.Alternating,3,92,92_st_4.wav,42.0
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,43,43_d_4.wav,43.0
36,36,TrialType.Czech,4,BlockType.Alternating,3,101,101_st_4.wav,44.0
37,37,TrialType.Czech,1,BlockType.Homogenous,3,50,50_st_4.wav,11.0
38,38,TrialType.Czech,1,BlockType.Homogenous,3,30,30_st_4.wav,12.0
39,39,TrialType.Czech,1,BlockType.Homogenous,3,84,84_st_4.wav,13.0
40,40,TrialType.Czech,1,BlockType.Homogenous,3,129,129_st_4.wav,14.0
41,41,TrialType.Czech,2,BlockType.Alternating,3,32,32_st_4.wav,21.0
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,90,90_d_4.wav,22.0
43,43,TrialType.Czech,2,BlockType.Alternating,3,115,115_st_4.wav,23.0
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,127,127_d_4.wav,24.0
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,102,102_d_4.wav,31.0
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,56,56_d_4.wav,32.0
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,45,45_d_4.wav,33.0
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,38,38_d_4.wav,34.0
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,86,86_d_4.wav,41.0
50,50,TrialType.Czech,4,BlockType.Alternating,4,36,36_st_4.wav,42.0
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,103,103_d_4.wav,43.0
52,52,TrialType.Czech,4,BlockType.Alternating,4,94,94_st_4.wav,44.0
53,53,TrialType.Czech,1,BlockType.Homogenous,4,13,13_st_4.wav,11.0
54,54,TrialType.Czech,1,BlockType.Homogenous,4,126,126_st_4.wav,12.0
55,55,TrialType.Czech,1,BlockType.Homogenous,4,8,08_st_4.wav,13.0
56,56,TrialType.Czech,1,BlockType.Homogenous,4,55,55_st_4.wav,14.0
57,57,TrialType.Czech,2,BlockType.Alternating,4,112,112_st_4.wav,21.0
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,35,35_d_4.wav,22.0
59,59,TrialType.Czech,2,BlockType.Alternating,4,105,105_st_4.wav,23.0
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,113,113_d_4.wav,24.0
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,60,60_d_4.wav,31.0
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,80,80_d_4.wav,32.0
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,73,73_d_4.wav,33.0
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,25,25_d_4.wav,34.0
