trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,43,43_d_4.wav,41.0
2,2,TrialType.Czech,4,BlockType.Alternating,1,109,109_st_4.wav,42.0
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,132,132_d_4.wav,43.0
4,4,TrialType.Czech,4,BlockType.Alternating,1,73,73_st_4.wav,44.0
5,5,TrialType.Czech,1,BlockType.Homogenous,1,124,124_st_4.wav,11.0
6,6,TrialType.Czech,1,BlockType.Homogenous,1,131,131_st_4.wav,12.0
7,7,TrialType.Czech,1,BlockType.Homogenous,1,28,28_st_4.wav,13.0
8,8,TrialType.Czech,1,BlockType.Homogenous,1,103,103_st_4.wav,14.0
9,9,TrialType.Czech,2,BlockType.Alternating,1,61,61_st_4.wav,21.0
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,105,105_d_4.wav,22.0
11,11,TrialType.Czech,2,BlockType.Alternating,1,66,66_st_4.wav,23.0
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,24,24_d_4.wav,24.0
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,65,65_d_4.wav,31.0
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,68,68_d_4.wav,32.0
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,31,31_d_4.wav,33.0
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,102,102_d_4.wav,34.0
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,1,01_d_4.wav,41.0
18,18,TrialType.Czech,4,BlockType.Alternating,2,2,02_st_4.wav,42.0
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,48,48_d_4.wav,43.0
20,20,TrialType.Czech,4,BlockType.Alternating,2,75,75_st_4.wav,44.0
21,21,TrialType.Czech,1,BlockType.Homogenous,2,55,55_st_4.wav,11.0
22,22,TrialType.Czech,1,BlockType.Homogenous,2,9,09_st_4.wav,12.0
23,23,TrialType.Czech,1,BlockType.Homogenous,2,19,19_st_4.wav,13.0
24,24,TrialType.Czech,1,BlockType.Homogenous,2,126,126_st_4.wav,14.0
25,25,TrialType.Czech,2,BlockType.Alternating,2,97,97_st_4.wav,21.0
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,30,30_d_4.wav,22.0
27,27,TrialType.Czech,2,BlockType.Alternating,2,108,108_st_4.wav,23.0
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,89,89_d_4.wav,24.0
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,6,06_d_4.wav,31.0
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,56,56_d_4.wav,32.0
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,95,95_d_4.wav,33.0
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,100,100_d_4.wav,34.0
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,53,53_d_4.wav,41.0
34,34,TrialType.Czech,4,BlockType.Alternating,3,79,79_st_4.wav,42.0
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,57,57_d_4.wav,43.0
36,36,TrialType.Czech,4,BlockType.Alternating,3,5,05_st_4.wav,44.0
37,37,TrialType.Czech,1,BlockType.Homogenous,3,133,133_st_4.wav,11.0
38,38,TrialType.Czech,1,BlockType.Homogenous,3,70,70_st_4.wav,12.0
39,39,TrialType.Czech,1,BlockType.Homogenous,3,64,64_st_4.wav,13.0
40,40,TrialType.Czech,1,BlockType.Homogenous,3,106,106_st_4.wav,14.0
41,41,TrialType.Czech,2,BlockType.Alternating,3,15,15_st_4.wav,21.0
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,84,84_d_4.wav,22.0
43,43,TrialType.Czech,2,BlockType.Alternating,3,115,115_st_4.wav,23.0
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,3,03_d_4.wav,24.0
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,20,20_d_4.wav,31.0
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,12,12_d_4.wav,32.0
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,16,16_d_4.wav,33.0
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,93,93_d_4.wav,34.0
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,59,59_d_4.wav,41.0
50,50,TrialType.Czech,4,BlockType.Alternating,4,21,21_st_4.wav,42.0
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,71,71_d_4.wav,43.0
52,52,TrialType.Czech,4,BlockType.Alternating,4,44,44_st_4.wav,44.0
53,53,TrialType.Czech,1,BlockType.Homogenous,4,52,52_st_4.wav,11.0
54,54,TrialType.Czech,1,BlockType.Homogenous,4,63,63_st_4.wav,12.0
55,55,TrialType.Czech,1,BlockType.Homogenous,4,88,88_st_4.wav,13.0
56,56,TrialType.Czech,1,BlockType.Homogenous,4,122,122_st_4.wav,14.0
57,57,TrialType.Czech,2,BlockType.Alternating,4,128,128_st_4.wav,21.0
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,125,125_d_4.wav,22.0
59,59,TrialType.Czech,2,BlockType.Alternating,4,119,119_st_4.wav,23.0
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,10,10_d_4.wav,24.0
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,26,26_d_4.wav,31.0
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,27,27_d_4.wav,32.0
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,130,130_d_4.wav,33.0
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,86,86_d_4.wav,34.0
