trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,2,BlockType.Alternating,1,42,42_st_4.wav,21.0
2,2,TrialType.Ostrava,2,BlockType.Alternating,1,121,121_d_4.wav,22.0
3,3,TrialType.Czech,2,BlockType.Alternating,1,54,54_st_4.wav,23.0
4,4,TrialType.Ostrava,2,BlockType.Alternating,1,51,51_d_4.wav,24.0
5,5,TrialType.Ostrava,3,BlockType.Homogenous,1,60,60_d_4.wav,31.0
6,6,TrialType.Ostrava,3,BlockType.Homogenous,1,61,61_d_4.wav,32.0
7,7,TrialType.Ostrava,3,BlockType.Homogenous,1,108,108_d_4.wav,33.0
8,8,TrialType.Ostrava,3,BlockType.Homogenous,1,53,53_d_4.wav,34.0
9,9,TrialType.Ostrava,4,BlockType.Alternating,1,123,123_d_4.wav,41.0
10,10,TrialType.Czech,4,BlockType.Alternating,1,80,80_st_4.wav,42.0
11,11,TrialType.Ostrava,4,BlockType.Alternating,1,75,75_d_4.wav,43.0
12,12,TrialType.Czech,4,BlockType.Alternating,1,11,11_st_4.wav,44.0
13,13,TrialType.Czech,1,BlockType.Homogenous,1,100,100_st_4.wav,11.0
14,14,TrialType.Czech,1,BlockType.Homogenous,1,84,84_st_4.wav,12.0
15,15,TrialType.Czech,1,BlockType.Homogenous,1,131,131_st_4.wav,13.0
16,16,TrialType.Czech,1,BlockType.Homogenous,1,99,99_st_4.wav,14.0
17,17,TrialType.Czech,2,BlockType.Alternating,2,68,68_st_4.wav,21.0
18,18,TrialType.Ostrava,2,BlockType.Alternating,2,97,97_d_4.wav,22.0
19,19,TrialType.Czech,2,BlockType.Alternating,2,50,50_st_4.wav,23.0
20,20,TrialType.Ostrava,2,BlockType.Alternating,2,67,67_d_4.wav,24.0
21,21,TrialType.Ostrava,3,BlockType.Homogenous,2,35,35_d_4.wav,31.0
22,22,TrialType.Ostrava,3,BlockType.Homogenous,2,107,107_d_4.wav,32.0
23,23,TrialType.Ostrava,3,BlockType.Homogenous,2,112,112_d_4.wav,33.0
24,24,TrialType.Ostrava,3,BlockType.Homogenous,2,81,81_d_4.wav,34.0
25,25,TrialType.Ostrava,4,BlockType.Alternating,2,92,92_d_4.wav,41.0
26,26,TrialType.Czech,4,BlockType.Alternating,2,91,91_st_4.wav,42.0
27,27,TrialType.Ostrava,4,BlockType.Alternating,2,19,19_d_4.wav,43.0
28,28,TrialType.Czech,4,BlockType.Alternating,2,32,32_st_4.wav,44.0
29,29,TrialType.Czech,1,BlockType.Homogenous,2,47,47_st_4.wav,11.0
30,30,TrialType.Czech,1,BlockType.Homogenous,2,95,95_st_4.wav,12.0
31,31,TrialType.Czech,1,BlockType.Homogenous,2,26,26_st_4.wav,13.0
32,32,TrialType.Czech,1,BlockType.Homogenous,2,20,20_st_4.wav,14.0
33,33,TrialType.Czech,2,BlockType.Alternating,3,62,62_st_4.wav,21.0
